iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
VNM,Asia,Vietnam,4/7/2020,240,0,9.429,0,0,0,2.408,0,0.095,0,0,0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/8/2020,240,0,9.429,0,0,0,2.408,0,0.095,0,0,0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/9/2020,240,0,9.429,0,0,0,2.408,0,0.095,0,0,0,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/10/2020,240,0,9.429,0,0,0,2.408,0,0.095,0,0,0,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/11/2020,240,0,9.429,0,0,0,2.408,0,0.095,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/12/2020,258,18,2.571,0,0,0,2.588,0.181,0.026,0,0,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/13/2020,258,0,2.571,0,0,0,2.588,0,0.026,0,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/14/2020,258,0,2.571,0,0,0,2.588,0,0.026,0,0,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.3,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/15/2020,258,0,2.571,0,0,0,2.588,0,0.026,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/16/2020,258,0,2.571,0,0,0,2.588,0,0.026,0,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/17/2020,258,0,2.571,0,0,0,2.588,0,0.026,0,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/18/2020,258,0,2.571,0,0,0,2.588,0,0.026,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/19/2020,268,10,1.429,0,0,0,2.689,0.1,0.014,0,0,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/20/2020,268,0,1.429,0,0,0,2.689,0,0.014,0,0,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/21/2020,268,0,1.429,0,0,0,2.689,0,0.014,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/22/2020,268,0,1.429,0,0,0,2.689,0,0.014,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/23/2020,268,0,1.429,0,0,0,2.689,0,0.014,0,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/24/2020,268,0,1.429,0,0,0,2.689,0,0.014,0,0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.63,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/25/2020,268,0,1.429,0,0,0,2.689,0,0.014,0,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.07,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/26/2020,270,2,0.286,0,0,0,2.709,0.02,0.003,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/27/2020,270,0,0.286,0,0,0,2.709,0,0.003,0,0,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/28/2020,270,0,0.286,0,0,0,2.709,0,0.003,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/29/2020,270,0,0.286,0,0,0,2.709,0,0.003,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,4/30/2020,270,0,0.286,0,0,0,2.709,0,0.003,0,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/1/2020,270,0,0.286,0,0,0,2.709,0,0.003,0,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/2/2020,270,0,0.286,0,0,0,2.709,0,0.003,0,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/3/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.85,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/4/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/5/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/6/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/7/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/8/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/9/2020,270,0,0,0,0,0,2.709,0,0,0,0,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/10/2020,288,18,2.571,0,0,0,2.889,0.181,0.026,0,0,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/11/2020,288,0,2.571,0,0,0,2.889,0,0.026,0,0,0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/12/2020,288,0,2.571,0,0,0,2.889,0,0.026,0,0,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/13/2020,288,0,2.571,0,0,0,2.889,0,0.026,0,0,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/14/2020,288,0,2.571,0,0,0,2.889,0,0.026,0,0,0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.15,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/15/2020,288,0,2.571,0,0,0,2.889,0,0.026,0,0,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/16/2020,288,0,2.571,0,0,0,2.889,0,0.026,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/17/2020,318,30,4.286,0,0,0,3.19,0.301,0.043,0,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/18/2020,318,0,4.286,0,0,0,3.19,0,0.043,0,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/19/2020,318,0,4.286,0,0,0,3.19,0,0.043,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/20/2020,318,0,4.286,0,0,0,3.19,0,0.043,0,0,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/21/2020,318,0,4.286,0,0,0,3.19,0,0.043,0,0,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/22/2020,318,0,4.286,0,0,0,3.19,0,0.043,0,0,0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/23/2020,318,0,4.286,0,0,0,3.19,0,0.043,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/24/2020,325,7,1,0,0,0,3.26,0.07,0.01,0,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/25/2020,325,0,1,0,0,0,3.26,0,0.01,0,0,0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/26/2020,325,0,1,0,0,0,3.26,0,0.01,0,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/27/2020,325,0,1,0,0,0,3.26,0,0.01,0,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/28/2020,325,0,1,0,0,0,3.26,0,0.01,0,0,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/29/2020,325,0,1,0,0,0,3.26,0,0.01,0,0,0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/30/2020,325,0,1,0,0,0,3.26,0,0.01,0,0,0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,5/31/2020,328,3,0.429,0,0,0,3.291,0.03,0.004,0,0,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/1/2020,328,0,0.429,0,0,0,3.291,0,0.004,0,0,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/2/2020,328,0,0.429,0,0,0,3.291,0,0.004,0,0,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/3/2020,328,0,0.429,0,0,0,3.291,0,0.004,0,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/4/2020,328,0,0.429,0,0,0,3.291,0,0.004,0,0,0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/5/2020,328,0,0.429,0,0,0,3.291,0,0.004,0,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/6/2020,328,0,0.429,0,0,0,3.291,0,0.004,0,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/7/2020,329,1,0.143,0,0,0,3.301,0.01,0.001,0,0,0,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/8/2020,329,0,0.143,0,0,0,3.301,0,0.001,0,0,0,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/9/2020,329,0,0.143,0,0,0,3.301,0,0.001,0,0,0,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/10/2020,329,0,0.143,0,0,0,3.301,0,0.001,0,0,0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/11/2020,329,0,0.143,0,0,0,3.301,0,0.001,0,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/12/2020,329,0,0.143,0,0,0,3.301,0,0.001,0,0,0,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/13/2020,329,0,0.143,0,0,0,3.301,0,0.001,0,0,0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/14/2020,334,5,0.714,0,0,0,3.351,0.05,0.007,0,0,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/15/2020,334,0,0.714,0,0,0,3.351,0,0.007,0,0,0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.44,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/16/2020,334,0,0.714,0,0,0,3.351,0,0.007,0,0,0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/17/2020,334,0,0.714,0,0,0,3.351,0,0.007,0,0,0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/18/2020,334,0,0.714,0,0,0,3.351,0,0.007,0,0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/19/2020,334,0,0.714,0,0,0,3.351,0,0.007,0,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/20/2020,334,0,0.714,0,0,0,3.351,0,0.007,0,0,0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/21/2020,349,15,2.143,0,0,0,3.501,0.15,0.021,0,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/22/2020,349,0,2.143,0,0,0,3.501,0,0.021,0,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/23/2020,349,0,2.143,0,0,0,3.501,0,0.021,0,0,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/24/2020,349,0,2.143,0,0,0,3.501,0,0.021,0,0,0,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/25/2020,349,0,2.143,0,0,0,3.501,0,0.021,0,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/26/2020,349,0,2.143,0,0,0,3.501,0,0.021,0,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/27/2020,349,0,2.143,0,0,0,3.501,0,0.021,0,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/28/2020,355,6,0.857,0,0,0,3.561,0.06,0.009,0,0,0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/29/2020,355,0,0.857,0,0,0,3.561,0,0.009,0,0,0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,6/30/2020,355,0,0.857,0,0,0,3.561,0,0.009,0,0,0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/1/2020,355,0,0.857,0,0,0,3.561,0,0.009,0,0,0,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/2/2020,355,0,0.857,0,0,0,3.561,0,0.009,0,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/3/2020,355,0,0.857,0,0,0,3.561,0,0.009,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/4/2020,355,0,0.857,0,0,0,3.561,0,0.009,0,0,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
VNM,Asia,Vietnam,7/5/2020,355,0,0,0,0,0,3.561,0,0,0,0,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.56,308.127,32.6,7.15,4.718,6171.884,2,245.465,6,1,45.9,85.847,2.6,75.4,0.704,98186856,,,,
